70,348,184,433,687,303,0,0
70,349,185,432,685,302,0,0
70,336,187,441,691,305,0,0
70,333,188,443,692,306,0,0
70,333,188,443,692,306,0,0
71,364,168,430,691,313,0,0
71,366,167,429,691,313,0,0
71,366,166,430,692,314,0,0
71,369,169,426,687,310,0,0
72,433,472,262,414,33,0,0
71,370,168,426,688,311,0,0
72,433,472,262,414,33,0,0
71,369,168,427,688,311,0,0
72,433,472,262,414,33,0,0
71,369,168,427,688,311,0,0
72,433,472,262,414,33,0,0
71,369,168,427,688,311,0,0
72,433,472,262,414,33,0,0
71,370,170,424,686,309,0,0
72,433,472,262,414,33,0,0
71,366,169,428,689,311,0,0
72,433,472,262,414,33,0,0
71,366,169,428,689,311,0,0
72,433,472,262,414,33,0,0
72,433,472,262,414,33,0,0
72,433,472,262,414,33,0,0
73,331,208,433,678,289,0,0
73,331,208,433,678,289,0,0
73,343,220,416,661,273,0,0
0,389,462,200,0,200,1,0
0,389,462,200,0,200,1,0
73,377,273,360,598,210,0,0
0,389,462,200,0,200,1,0
73,384,276,353,591,205,0,0
73,401,246,354,606,227,0,0
73,444,210,343,613,254,0,0
73,549,170,310,607,305,0,0
73,767,241,216,504,374,0,0
73,774,245,215,500,377,0,0
73,763,224,231,521,381,0,0
73,706,188,257,558,365,0,0
73,526,183,311,603,287,0,0
73,371,210,399,652,271,0,0
73,351,224,408,653,266,0,0
73,336,199,434,682,295,0,0
73,333,193,440,688,301,0,0
73,346,153,454,713,333,0,0
73,346,153,454,713,333,0,0
74,333,196,438,686,299,0,0
74,328,211,434,677,288,0,0
74,328,211,434,677,288,0,0
74,324,236,424,660,268,0,0
74,325,252,416,647,254,0,0
74,341,265,396,627,235,0,0
0,389,462,200,0,200,1,0
74,342,281,388,614,221,0,0
0,389,462,200,0,200,1,0
74,351,316,366,582,187,0,0
74,357,320,359,575,180,0,0
0,389,462,200,0,200,1,0
74,367,317,351,571,177,0,0
74,366,316,352,572,178,0,0
75,455,317,271,516,147,0,0
0,389,462,200,0,200,1,0
74,365,324,350,567,172,0,0
75,455,317,271,516,147,0,0
0,389,462,200,0,200,1,0
74,364,333,348,561,166,0,0
74,362,318,355,573,179,0,0
74,394,267,348,593,209,0,0
74,493,210,309,591,255,0,0
74,557,190,289,585,288,0,0
74,712,227,218,519,341,0,0
74,775,277,186,468,361,0,0
74,769,267,193,478,361,0,0
74,727,205,242,540,367,0,0
74,678,183,262,565,352,0,0
74,635,182,269,573,328,0,0
74,520,207,294,583,262,0,0
74,462,218,324,598,246,0,0
74,351,247,396,635,245,0,0
74,345,238,405,645,256,0,0
74,342,196,431,681,295,0,0
74,343,192,432,683,298,0,0
74,338,197,433,682,296,0,0
74,331,187,445,694,308,0,0
74,331,187,445,694,308,0,0
76,334,186,443,693,307,0,0
76,334,186,443,693,307,0,0
76,331,210,432,676,287,0,0
76,325,225,429,668,277,0,0
76,318,264,417,643,248,0,0
76,321,288,404,623,228,0,0
0,389,462,200,0,200,1,0
76,322,310,395,606,210,0,0
0,389,462,200,0,200,1,0
0,389,462,200,0,200,1,0
76,634,223,229,533,293,0,0
76,697,229,216,518,329,0,0
76,735,241,208,504,349,0,0
76,749,247,205,498,356,0,0
76,745,244,207,501,355,0,0
76,735,700,258,46,357,0,0
76,735,233,215,512,354,0,0
