280,622,215,351,388,213,0,0
281,296,226,326,138,192,0,0
280,622,215,351,388,213,0,0
281,296,226,326,138,192,0,0
280,622,215,351,388,213,0,0
281,296,226,326,138,192,0,0
280,622,215,351,388,213,0,0
281,296,226,326,138,192,0,0
280,622,215,351,388,213,0,0
281,296,226,326,138,192,0,0
280,622,215,351,388,213,0,0
281,296,226,326,138,192,0,0
280,622,215,351,388,213,0,0
281,296,226,326,138,192,0,0
280,622,215,351,388,213,0,0
281,296,226,326,138,192,0,0
280,622,215,351,388,213,0,0
281,296,226,326,138,192,0,0
280,622,215,351,388,213,0,0
280,622,215,351,388,213,0,0
280,622,215,351,388,213,0,0
280,622,215,351,388,213,0,0
280,622,215,351,388,213,0,0
280,622,215,351,388,213,0,0
280,622,215,351,388,213,0,0
280,622,215,351,388,213,0,0
280,622,215,351,388,213,0,0
282,692,245,369,445,260,0,0
282,677,250,355,429,244,0,0
282,666,265,337,415,229,0,0
282,663,291,316,406,219,0,0
282,656,308,299,397,208,0,0
282,644,334,272,382,194,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,626,360,241,364,176,0,0
282,621,407,209,362,182,0,0
282,638,375,241,376,190,0,0
282,622,322,265,362,173,0,0
282,611,291,282,355,168,0,0
282,593,270,289,343,160,0,0
282,576,247,301,333,157,0,0
282,559,232,308,323,154,0,0
282,543,230,304,309,145,0,0
282,528,227,303,297,138,0,0
282,512,224,301,284,133,1,0
283,486,303,219,231,53,1,0
282,497,228,294,269,123,0,0
283,486,303,219,231,53,0,0
282,497,228,294,269,123,0,0
283,486,303,219,231,53,0,0
282,497,228,294,269,123,1,0
283,486,303,219,231,53,1,0
282,470,235,284,242,108,0,0
283,486,303,219,231,53,0,0
282,470,231,288,244,112,0,0
283,486,303,219,231,53,0,0
282,463,224,294,242,118,0,0
283,486,303,219,231,53,0,0
282,444,224,294,227,118,0,0
283,486,303,219,231,53,0,0
282,424,215,303,217,129,0,0
283,486,303,219,231,53,0,0
282,389,220,302,189,136,0,0
283,486,303,219,231,53,0,0
282,389,220,302,189,136,0,0
283,486,303,219,231,53,0,0
282,337,229,307,150,159,0,0
283,486,303,219,231,53,0,0
282,348,232,301,154,150,0,0
283,486,303,219,231,53,0,0
282,339,245,292,138,147,0,0
283,486,303,219,231,53,0,0
282,291,297,268,69,165,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,266,326,261,34,184,0,0
283,486,303,219,231,53,0,0
282,312,484,135,133,198,0,0
283,486,303,219,231,53,0,0
282,298,458,156,104,191,0,0
283,486,303,219,231,53,0,0
282,285,432,179,75,187,0,0
283,486,303,219,231,53,0,0
282,270,400,209,40,189,0,0
283,486,303,219,231,53,0,0
282,265,375,228,15,187,0,0
283,486,303,219,231,53,0,0
282,262,339,254,21,188,0,0
283,486,303,219,231,53,0,0
282,256,313,277,47,196,0,0
283,486,303,219,231,53,0,0
282,256,294,291,66,199,0,0
283,299,293,267,76,158,0,0
282,254,280,303,80,205,0,0
283,299,293,267,76,158,0,0
282,252,263,318,97,213,0,0
283,299,293,267,76,158,0,0
282,261,259,316,101,206,1,0
283,299,293,267,76,158,1,0
282,261,259,316,101,206,0,0
283,299,293,267,76,158,0,0
282,261,259,316,101,206,0,0
283,336,236,301,144,155,0,0
282,261,259,316,101,206,0,0
283,336,236,301,144,155,0,0
282,261,259,316,101,206,0,0
283,339,240,296,142,150,0,0
282,267,230,337,130,214,0,0
283,339,240,296,142,150,0,0
282,267,230,337,130,214,0,0
283,338,239,298,142,152,0,0
282,267,230,337,130,214,0,0
283,338,239,298,142,152,0,0
282,267,230,337,130,214,0,0
283,338,239,298,142,152,0,0
282,270,229,336,131,212,0,0
283,338,239,298,142,152,0,0
282,270,229,336,131,212,0,0
283,340,243,293,140,147,0,0
282,279,219,341,142,210,0,0
283,340,243,293,140,147,0,0
282,299,222,329,142,192,0,0
283,344,242,293,143,145,0,0
282,328,210,328,163,179,0,0
283,344,242,293,143,145,0,0
282,358,205,324,182,165,0,0
283,344,242,293,143,145,0,0
282,392,204,318,203,149,0,0
283,344,242,293,143,145,0,0
282,392,204,318,203,149,0,0
283,344,242,293,143,145,0,0
282,392,204,318,203,149,0,0
283,344,242,293,143,145,0,0
282,503,197,326,290,154,0,0
283,344,242,293,143,145,0,0
282,550,195,340,331,177,0,0
283,344,242,293,143,145,0,0
282,586,200,348,361,196,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
283,344,242,293,143,145,0,0
282,621,209,356,389,216,0,0
282,621,209,356,389,216,0,0
282,621,209,356,389,216,0,0
282,621,209,356,389,216,0,0
282,621,209,356,389,216,0,0
282,621,209,356,389,216,0,0
282,621,209,356,389,216,0,0
282,621,209,356,389,216,0,0
282,621,209,356,389,216,0,0
